  # ell             TT              EE              BB               TE 
 2636   0.6031911E+02   0.2299868E+01   0.3075528E-01  -0.4175963E+01
 2637   0.6030670E+02   0.2292976E+01   0.3080923E-01  -0.4169721E+01
 2638   0.6028101E+02   0.2283024E+01   0.3075287E-01  -0.4163657E+01
 2639   0.6011217E+02   0.2272359E+01   0.3071160E-01  -0.4156358E+01
 2640   0.6011468E+02   0.2262196E+01   0.3075073E-01  -0.4149059E+01
 2641   0.6001799E+02   0.2251955E+01   0.3061580E-01  -0.4140490E+01
 2642   0.5999263E+02   0.2242636E+01   0.3075118E-01  -0.4131896E+01
 2643   0.5992720E+02   0.2232780E+01   0.3059291E-01  -0.4124884E+01
 2644   0.5972125E+02   0.2221370E+01   0.3057295E-01  -0.4108676E+01
 2645   0.5972357E+02   0.2211584E+01   0.3069744E-01  -0.4100452E+01
 2646   0.5968206E+02   0.2202456E+01   0.3030665E-01  -0.4097215E+01
 2647   0.5960135E+02   0.2193066E+01   0.3064700E-01  -0.4082425E+01
 2648   0.5951022E+02   0.2180298E+01   0.3033599E-01  -0.4071134E+01
 2649   0.5938275E+02   0.2171343E+01   0.3045837E-01  -0.4059700E+01
 2650   0.5933755E+02   0.2160552E+01   0.3044668E-01  -0.4043352E+01
 2651   0.5930590E+02   0.2152577E+01   0.3041790E-01  -0.4038271E+01
 2652   0.5916721E+02   0.2140269E+01   0.3055776E-01  -0.4021535E+01
 2653   0.5909604E+02   0.2129669E+01   0.3056374E-01  -0.4010014E+01
 2654   0.5910005E+02   0.2120931E+01   0.3053263E-01  -0.3995508E+01
 2655   0.5887659E+02   0.2110169E+01   0.3029910E-01  -0.3989273E+01
 2656   0.5898515E+02   0.2100575E+01   0.3030535E-01  -0.3970010E+01
 2657   0.5864387E+02   0.2090898E+01   0.3021648E-01  -0.3962481E+01
 2658   0.5869425E+02   0.2080639E+01   0.3013343E-01  -0.3945888E+01
 2659   0.5857671E+02   0.2071226E+01   0.3024634E-01  -0.3929995E+01
 2660   0.5853989E+02   0.2061128E+01   0.2999029E-01  -0.3919788E+01
 2661   0.5838601E+02   0.2051085E+01   0.3012264E-01  -0.3900015E+01
 2662   0.5842471E+02   0.2042246E+01   0.3007101E-01  -0.3887336E+01
 2663   0.5828307E+02   0.2031543E+01   0.3012970E-01  -0.3870780E+01
 2664   0.5825096E+02   0.2021830E+01   0.3016474E-01  -0.3853689E+01
 2665   0.5800532E+02   0.2011293E+01   0.3005246E-01  -0.3836865E+01
 2666   0.5796407E+02   0.2001279E+01   0.3003663E-01  -0.3818724E+01
 2667   0.5803579E+02   0.1993626E+01   0.3001634E-01  -0.3807410E+01
 2668   0.5787487E+02   0.1982427E+01   0.2999244E-01  -0.3786799E+01
 2669   0.5779283E+02   0.1973690E+01   0.2997825E-01  -0.3771865E+01
 2670   0.5756194E+02   0.1962934E+01   0.2995822E-01  -0.3757095E+01
 2671   0.5752609E+02   0.1954137E+01   0.2993388E-01  -0.3729276E+01
 2672   0.5752490E+02   0.1945472E+01   0.2992482E-01  -0.3718574E+01
 2673   0.5747391E+02   0.1935799E+01   0.2990036E-01  -0.3699347E+01
 2674   0.5732188E+02   0.1924547E+01   0.2987345E-01  -0.3680069E+01
 2675   0.5728299E+02   0.1916760E+01   0.2985678E-01  -0.3663131E+01
 2676   0.5716359E+02   0.1907336E+01   0.2983607E-01  -0.3641772E+01
 2677   0.5707496E+02   0.1898899E+01   0.2981133E-01  -0.3624619E+01
 2678   0.5701257E+02   0.1889420E+01   0.2980016E-01  -0.3604951E+01
 2679   0.5687409E+02   0.1877836E+01   0.2978068E-01  -0.3582469E+01
 2680   0.5682946E+02   0.1871433E+01   0.2973916E-01  -0.3566761E+01
 2681   0.5672978E+02   0.1863123E+01   0.2972005E-01  -0.3547841E+01
 2682   0.5661618E+02   0.1851994E+01   0.2967274E-01  -0.3525025E+01
 2683   0.5655585E+02   0.1844734E+01   0.2963606E-01  -0.3504777E+01
 2684   0.5646513E+02   0.1835054E+01   0.2971682E-01  -0.3482885E+01
 2685   0.5628573E+02   0.1826280E+01   0.2962057E-01  -0.3466004E+01
 2686   0.5629168E+02   0.1819550E+01   0.2963214E-01  -0.3443581E+01
 2687   0.5608524E+02   0.1806686E+01   0.2957438E-01  -0.3418682E+01
 2688   0.5611744E+02   0.1800905E+01   0.2934739E-01  -0.3401901E+01
 2689   0.5594869E+02   0.1791974E+01   0.2954792E-01  -0.3376292E+01
 2690   0.5579507E+02   0.1784218E+01   0.2935957E-01  -0.3357816E+01
 2691   0.5561810E+02   0.1774651E+01   0.2949285E-01  -0.3338385E+01
 2692   0.5562460E+02   0.1766773E+01   0.2945222E-01  -0.3318910E+01
 2693   0.5542751E+02   0.1758513E+01   0.2942207E-01  -0.3294789E+01
 2694   0.5552343E+02   0.1750892E+01   0.2958407E-01  -0.3273639E+01
 2695   0.5529903E+02   0.1742524E+01   0.2959701E-01  -0.3248922E+01
 2696   0.5503606E+02   0.1734645E+01   0.2947568E-01  -0.3224943E+01
 2697   0.5506459E+02   0.1727483E+01   0.2927941E-01  -0.3207247E+01
 2698   0.5494713E+02   0.1719104E+01   0.2925978E-01  -0.3182604E+01
 2699   0.5492397E+02   0.1711771E+01   0.2921716E-01  -0.3161233E+01
 2700   0.5465277E+02   0.1703655E+01   0.2902929E-01  -0.3137329E+01
 2701   0.5453193E+02   0.1696764E+01   0.2931535E-01  -0.3113233E+01
 2702   0.5448567E+02   0.1689286E+01   0.2892163E-01  -0.3095400E+01
 2703   0.5438439E+02   0.1681577E+01   0.2926744E-01  -0.3068571E+01
 2704   0.5406168E+02   0.1674882E+01   0.2913439E-01  -0.3049457E+01
 2705   0.5410808E+02   0.1667014E+01   0.2902070E-01  -0.3026096E+01
 2706   0.5384075E+02   0.1660516E+01   0.2918713E-01  -0.3004795E+01
 2707   0.5397829E+02   0.1653934E+01   0.2898297E-01  -0.2980431E+01
 2708   0.5374713E+02   0.1645780E+01   0.2911297E-01  -0.2956067E+01
 2709   0.5360135E+02   0.1638441E+01   0.2907588E-01  -0.2934233E+01
 2710   0.5358892E+02   0.1633298E+01   0.2898326E-01  -0.2910909E+01
 2711   0.5334648E+02   0.1624923E+01   0.2904024E-01  -0.2887455E+01
 2712   0.5329034E+02   0.1619280E+01   0.2895611E-01  -0.2863665E+01
 2713   0.5315527E+02   0.1610749E+01   0.2899128E-01  -0.2840657E+01
 2714   0.5303934E+02   0.1606261E+01   0.2895118E-01  -0.2817643E+01
 2715   0.5297205E+02   0.1600445E+01   0.2891380E-01  -0.2795934E+01
 2716   0.5283821E+02   0.1594477E+01   0.2890268E-01  -0.2772726E+01
 2717   0.5261308E+02   0.1584839E+01   0.2887633E-01  -0.2742667E+01
 2718   0.5253355E+02   0.1581834E+01   0.2885907E-01  -0.2724223E+01
 2719   0.5246186E+02   0.1576467E+01   0.2883784E-01  -0.2704672E+01
 2720   0.5232941E+02   0.1570600E+01   0.2883045E-01  -0.2679476E+01
 2721   0.5221944E+02   0.1564752E+01   0.2876028E-01  -0.2659833E+01
 2722   0.5200256E+02   0.1557648E+01   0.2872647E-01  -0.2631040E+01
 2723   0.5194148E+02   0.1553380E+01   0.2874302E-01  -0.2612881E+01
 2724   0.5184086E+02   0.1548773E+01   0.2874479E-01  -0.2589099E+01
 2725   0.5163213E+02   0.1540487E+01   0.2870351E-01  -0.2563894E+01
 2726   0.5153307E+02   0.1536012E+01   0.2870594E-01  -0.2544158E+01
 2727   0.5140479E+02   0.1530774E+01   0.2872362E-01  -0.2521080E+01
 2728   0.5131614E+02   0.1526448E+01   0.2862102E-01  -0.2499309E+01
 2729   0.5122056E+02   0.1522951E+01   0.2859153E-01  -0.2478264E+01
 2730   0.5093187E+02   0.1513653E+01   0.2858861E-01  -0.2454634E+01
 2731   0.5083835E+02   0.1509790E+01   0.2856548E-01  -0.2433160E+01
 2732   0.5072629E+02   0.1505646E+01   0.2856337E-01  -0.2409050E+01
 2733   0.5072942E+02   0.1501593E+01   0.2852904E-01  -0.2394155E+01
 2734   0.5041768E+02   0.1495780E+01   0.2851171E-01  -0.2361063E+01
 2735   0.5027460E+02   0.1491138E+01   0.2847777E-01  -0.2340703E+01
 2736   0.5008251E+02   0.1485847E+01   0.2844818E-01  -0.2323094E+01
 2737   0.5004685E+02   0.1482465E+01   0.2841445E-01  -0.2300940E+01
 2738   0.4991556E+02   0.1478063E+01   0.2839642E-01  -0.2280225E+01
 2739   0.4966954E+02   0.1471728E+01   0.2835987E-01  -0.2257988E+01
 2740   0.4974914E+02   0.1469376E+01   0.2833116E-01  -0.2236704E+01
 2741   0.4936719E+02   0.1464976E+01   0.2829402E-01  -0.2217493E+01
 2742   0.4924751E+02   0.1461068E+01   0.2827868E-01  -0.2195691E+01
 2743   0.4912785E+02   0.1456438E+01   0.2825602E-01  -0.2174264E+01
 2744   0.4901004E+02   0.1453249E+01   0.2820348E-01  -0.2154956E+01
 2745   0.4888218E+02   0.1448961E+01   0.2816624E-01  -0.2134180E+01
 2746   0.4863468E+02   0.1445548E+01   0.2812027E-01  -0.2113840E+01
 2747   0.4846169E+02   0.1440468E+01   0.2812782E-01  -0.2097528E+01
 2748   0.4849576E+02   0.1437990E+01   0.2818296E-01  -0.2075541E+01
 2749   0.4828428E+02   0.1433841E+01   0.2809721E-01  -0.2053981E+01
 2750   0.4823936E+02   0.1431294E+01   0.2806028E-01  -0.2037683E+01
 2751   0.4788890E+02   0.1425314E+01   0.2805268E-01  -0.2010552E+01
 2752   0.4763007E+02   0.1421726E+01   0.2801026E-01  -0.1988360E+01
 2753   0.4780217E+02   0.1421154E+01   0.2795620E-01  -0.1980712E+01
 2754   0.4761016E+02   0.1417313E+01   0.2798555E-01  -0.1961525E+01
 2755   0.4743734E+02   0.1413554E+01   0.2799954E-01  -0.1939249E+01
 2756   0.4721544E+02   0.1409725E+01   0.2795309E-01  -0.1916368E+01
 2757   0.4706614E+02   0.1406056E+01   0.2792012E-01  -0.1908321E+01
 2758   0.4697940E+02   0.1404127E+01   0.2791257E-01  -0.1887729E+01
 2759   0.4690619E+02   0.1401731E+01   0.2789387E-01  -0.1868424E+01
 2760   0.4666449E+02   0.1396695E+01   0.2785591E-01  -0.1850546E+01
 2761   0.4656184E+02   0.1395260E+01   0.2785060E-01  -0.1835293E+01
 2762   0.4642322E+02   0.1392299E+01   0.2779363E-01  -0.1816850E+01
 2763   0.4626281E+02   0.1388282E+01   0.2780430E-01  -0.1801039E+01
 2764   0.4611961E+02   0.1387013E+01   0.2781915E-01  -0.1783432E+01
 2765   0.4597980E+02   0.1383291E+01   0.2770670E-01  -0.1768897E+01
 2766   0.4581959E+02   0.1382025E+01   0.2784178E-01  -0.1751446E+01
 2767   0.4575951E+02   0.1379630E+01   0.2767563E-01  -0.1738163E+01
 2768   0.4547534E+02   0.1375343E+01   0.2771955E-01  -0.1716236E+01
 2769   0.4540940E+02   0.1373067E+01   0.2771708E-01  -0.1704130E+01
 2770   0.4522848E+02   0.1371617E+01   0.2749890E-01  -0.1690181E+01
 2771   0.4505404E+02   0.1368960E+01   0.2781413E-01  -0.1671076E+01
 2772   0.4498808E+02   0.1367210E+01   0.2741150E-01  -0.1662034E+01
 2773   0.4468724E+02   0.1361612E+01   0.2756201E-01  -0.1637818E+01
 2774   0.4467430E+02   0.1361423E+01   0.2749491E-01  -0.1627780E+01
 2775   0.4456886E+02   0.1360491E+01   0.2734794E-01  -0.1620408E+01
 2776   0.4434042E+02   0.1357565E+01   0.2757795E-01  -0.1595424E+01
 2777   0.4408181E+02   0.1352651E+01   0.2736911E-01  -0.1584389E+01
 2778   0.4400756E+02   0.1351546E+01   0.2758585E-01  -0.1570262E+01
 2779   0.4387341E+02   0.1349219E+01   0.2762006E-01  -0.1556877E+01
 2780   0.4383323E+02   0.1347533E+01   0.2760826E-01  -0.1539928E+01
 2781   0.4359913E+02   0.1345512E+01   0.2744956E-01  -0.1530491E+01
 2782   0.4320484E+02   0.1342338E+01   0.2727308E-01  -0.1526596E+01
 2783   0.4326850E+02   0.1341398E+01   0.2732898E-01  -0.1505766E+01
 2784   0.4306879E+02   0.1338731E+01   0.2704277E-01  -0.1497971E+01
 2785   0.4293930E+02   0.1336464E+01   0.2729302E-01  -0.1477309E+01
 2786   0.4269798E+02   0.1335019E+01   0.2712341E-01  -0.1472225E+01
 2787   0.4274065E+02   0.1332448E+01   0.2715547E-01  -0.1456390E+01
 2788   0.4247763E+02   0.1331160E+01   0.2713244E-01  -0.1447401E+01
 2789   0.4240259E+02   0.1328312E+01   0.2705348E-01  -0.1435905E+01
 2790   0.4206290E+02   0.1325810E+01   0.2720162E-01  -0.1417915E+01
 2791   0.4208802E+02   0.1324529E+01   0.2712163E-01  -0.1410719E+01
 2792   0.4185284E+02   0.1320871E+01   0.2709545E-01  -0.1400314E+01
 2793   0.4179693E+02   0.1319757E+01   0.2707894E-01  -0.1385688E+01
 2794   0.4156159E+02   0.1316931E+01   0.2704582E-01  -0.1380415E+01
 2795   0.4136007E+02   0.1314157E+01   0.2702515E-01  -0.1368639E+01
 2796   0.4140333E+02   0.1314645E+01   0.2700856E-01  -0.1355926E+01
 2797   0.4107729E+02   0.1309995E+01   0.2698839E-01  -0.1341463E+01
 2798   0.4093286E+02   0.1308274E+01   0.2697696E-01  -0.1329593E+01
 2799   0.4089620E+02   0.1304432E+01   0.2695558E-01  -0.1325623E+01
 2800   0.4073018E+02   0.1303648E+01   0.2694149E-01  -0.1312519E+01
 2801   0.4061453E+02   0.1300164E+01   0.2691479E-01  -0.1306068E+01
 2802   0.4047563E+02   0.1297415E+01   0.2689261E-01  -0.1296226E+01
 2803   0.4025329E+02   0.1291579E+01   0.2687017E-01  -0.1285104E+01
 2804   0.4013752E+02   0.1289318E+01   0.2685648E-01  -0.1277021E+01
 2805   0.4005980E+02   0.1285699E+01   0.2683443E-01  -0.1270290E+01
 2806   0.3988330E+02   0.1281062E+01   0.2677444E-01  -0.1262123E+01
 2807   0.3975522E+02   0.1277422E+01   0.2677488E-01  -0.1249793E+01
 2808   0.3958833E+02   0.1273178E+01   0.2679523E-01  -0.1241956E+01
 2809   0.3942309E+02   0.1269448E+01   0.2673759E-01  -0.1235618E+01
 2810   0.3938008E+02   0.1268791E+01   0.2669413E-01  -0.1228095E+01
 2811   0.3916896E+02   0.1260581E+01   0.2666343E-01  -0.1220763E+01
 2812   0.3902621E+02   0.1257510E+01   0.2676364E-01  -0.1208527E+01
 2813   0.3892590E+02   0.1253686E+01   0.2668015E-01  -0.1203610E+01
 2814   0.3875361E+02   0.1249880E+01   0.2659159E-01  -0.1192849E+01
 2815   0.3875634E+02   0.1247058E+01   0.2670294E-01  -0.1183182E+01
 2816   0.3838405E+02   0.1240584E+01   0.2641600E-01  -0.1187434E+01
 2817   0.3823501E+02   0.1238503E+01   0.2649216E-01  -0.1173956E+01
 2818   0.3815822E+02   0.1233372E+01   0.2643781E-01  -0.1167362E+01
 2819   0.3812544E+02   0.1230535E+01   0.2636642E-01  -0.1161666E+01
 2820   0.3785887E+02   0.1225798E+01   0.2657145E-01  -0.1150447E+01
 2821   0.3775656E+02   0.1222654E+01   0.2636811E-01  -0.1148427E+01
 2822   0.3750158E+02   0.1218234E+01   0.2663277E-01  -0.1134299E+01
 2823   0.3755991E+02   0.1214325E+01   0.2661370E-01  -0.1130353E+01
 2824   0.3736302E+02   0.1210666E+01   0.2656182E-01  -0.1122977E+01
 2825   0.3707649E+02   0.1206273E+01   0.2639357E-01  -0.1114777E+01
 2826   0.3709489E+02   0.1202493E+01   0.2619674E-01  -0.1111092E+01
 2827   0.3692239E+02   0.1198612E+01   0.2637936E-01  -0.1100345E+01
 2828   0.3667063E+02   0.1194940E+01   0.2594862E-01  -0.1098428E+01
 2829   0.3645583E+02   0.1190293E+01   0.2632796E-01  -0.1087619E+01
 2830   0.3652418E+02   0.1187049E+01   0.2605095E-01  -0.1084912E+01
 2831   0.3640898E+02   0.1182130E+01   0.2613544E-01  -0.1075572E+01
 2832   0.3617377E+02   0.1179383E+01   0.2632014E-01  -0.1070791E+01
 2833   0.3586755E+02   0.1172932E+01   0.2597156E-01  -0.1069879E+01
 2834   0.3599578E+02   0.1170754E+01   0.2627066E-01  -0.1054794E+01
 2835   0.3583458E+02   0.1166563E+01   0.2609833E-01  -0.1052376E+01
 2836   0.3574280E+02   0.1163261E+01   0.2613784E-01  -0.1044163E+01
 2837   0.3557792E+02   0.1157609E+01   0.2616486E-01  -0.1037450E+01
 2838   0.3528606E+02   0.1150660E+01   0.2605669E-01  -0.1031896E+01
 2839   0.3532354E+02   0.1151086E+01   0.2612790E-01  -0.1026540E+01
 2840   0.3519301E+02   0.1146838E+01   0.2607006E-01  -0.1021536E+01
 2841   0.3506712E+02   0.1142732E+01   0.2602613E-01  -0.1014873E+01
 2842   0.3487250E+02   0.1137648E+01   0.2604259E-01  -0.1005857E+01
 2843   0.3475003E+02   0.1133246E+01   0.2600148E-01  -0.1001895E+01
 2844   0.3467831E+02   0.1129875E+01   0.2600374E-01  -0.9954950E+00
 2845   0.3460476E+02   0.1128073E+01   0.2598843E-01  -0.9951253E+00
 2846   0.3435776E+02   0.1121540E+01   0.2596871E-01  -0.9830100E+00
 2847   0.3427732E+02   0.1119205E+01   0.2595673E-01  -0.9802742E+00
 2848   0.3418979E+02   0.1115774E+01   0.2592277E-01  -0.9754509E+00
 2849   0.3402504E+02   0.1111558E+01   0.2587393E-01  -0.9670259E+00
 2850   0.3391893E+02   0.1106881E+01   0.2582444E-01  -0.9673393E+00
 2851   0.3378084E+02   0.1102371E+01   0.2585143E-01  -0.9570503E+00
 2852   0.3361571E+02   0.1097593E+01   0.2583253E-01  -0.9502983E+00
 2853   0.3362676E+02   0.1096712E+01   0.2587836E-01  -0.9489548E+00
 2854   0.3334934E+02   0.1090509E+01   0.2586884E-01  -0.9415093E+00
 2855   0.3325698E+02   0.1087766E+01   0.2575926E-01  -0.9384690E+00
 2856   0.3319643E+02   0.1084190E+01   0.2572731E-01  -0.9326899E+00
 2857   0.3303382E+02   0.1077676E+01   0.2571617E-01  -0.9298688E+00
 2858   0.3299239E+02   0.1076058E+01   0.2570521E-01  -0.9235663E+00
 2859   0.3261925E+02   0.1070691E+01   0.2573422E-01  -0.9122466E+00
 2860   0.3262663E+02   0.1067480E+01   0.2569043E-01  -0.9099317E+00
 2861   0.3254138E+02   0.1063873E+01   0.2565975E-01  -0.9050446E+00
 2862   0.3241875E+02   0.1060288E+01   0.2565562E-01  -0.9020588E+00
 2863   0.3214417E+02   0.1054388E+01   0.2562107E-01  -0.8970756E+00
 2864   0.3212375E+02   0.1051456E+01   0.2557827E-01  -0.8911500E+00
 2865   0.3201987E+02   0.1048190E+01   0.2554910E-01  -0.8882869E+00
 2866   0.3194585E+02   0.1044380E+01   0.2552374E-01  -0.8818025E+00
 2867   0.3180896E+02   0.1040443E+01   0.2549717E-01  -0.8793098E+00
 2868   0.3149422E+02   0.1036765E+01   0.2547080E-01  -0.8731735E+00
 2869   0.3151255E+02   0.1033479E+01   0.2544405E-01  -0.8709196E+00
 2870   0.3139426E+02   0.1029580E+01   0.2542156E-01  -0.8639030E+00
 2871   0.3123347E+02   0.1024785E+01   0.2537850E-01  -0.8602974E+00
 2872   0.3102776E+02   0.1020814E+01   0.2538623E-01  -0.8572996E+00
 2873   0.3094499E+02   0.1018324E+01   0.2538230E-01  -0.8488875E+00
 2874   0.3092558E+02   0.1014339E+01   0.2531991E-01  -0.8458462E+00
 2875   0.3086350E+02   0.1010901E+01   0.2531694E-01  -0.8429915E+00
 2876   0.3052268E+02   0.1004254E+01   0.2534389E-01  -0.8274557E+00
 2877   0.3056195E+02   0.1002836E+01   0.2527472E-01  -0.8307264E+00
 2878   0.3036949E+02   0.9993134E+00   0.2531246E-01  -0.8285927E+00
 2879   0.3030073E+02   0.9962133E+00   0.2532106E-01  -0.8236403E+00
 2880   0.3025028E+02   0.9917960E+00   0.2523452E-01  -0.8197406E+00
 2881   0.3000121E+02   0.9869479E+00   0.2517661E-01  -0.8120079E+00
 2882   0.3005868E+02   0.9852721E+00   0.2521305E-01  -0.8128546E+00
 2883   0.2985860E+02   0.9808274E+00   0.2518588E-01  -0.8063370E+00
 2884   0.2969846E+02   0.9758724E+00   0.2518629E-01  -0.8082762E+00
 2885   0.2963540E+02   0.9727873E+00   0.2517953E-01  -0.7987233E+00
 2886   0.2955066E+02   0.9698408E+00   0.2513968E-01  -0.7967402E+00
 2887   0.2942157E+02   0.9661392E+00   0.2514323E-01  -0.7904112E+00
 2888   0.2933999E+02   0.9625595E+00   0.2511658E-01  -0.7872730E+00
 2889   0.2918076E+02   0.9571250E+00   0.2508072E-01  -0.7821496E+00
 2890   0.2911542E+02   0.9540035E+00   0.2514607E-01  -0.7775595E+00
 2891   0.2901755E+02   0.9526579E+00   0.2503594E-01  -0.7766074E+00
 2892   0.2887863E+02   0.9482140E+00   0.2507734E-01  -0.7746254E+00
 2893   0.2872788E+02   0.9441263E+00   0.2506857E-01  -0.7652853E+00
 2894   0.2866684E+02   0.9413826E+00   0.2495954E-01  -0.7662457E+00
 2895   0.2852631E+02   0.9362708E+00   0.2511310E-01  -0.7561198E+00
 2896   0.2853767E+02   0.9355986E+00   0.2477598E-01  -0.7640258E+00
 2897   0.2827281E+02   0.9298057E+00   0.2510384E-01  -0.7474295E+00
 2898   0.2812909E+02   0.9235641E+00   0.2489765E-01  -0.7404582E+00
 2899   0.2810756E+02   0.9242609E+00   0.2472997E-01  -0.7492326E+00
 2900   0.2797307E+02   0.9188984E+00   0.2499436E-01  -0.7353842E+00
 2901   0.2800470E+02   0.9181421E+00   0.2457348E-01  -0.7412190E+00
 2902   0.2770816E+02   0.9110840E+00   0.2500071E-01  -0.7317556E+00
 2903   0.2762621E+02   0.9074649E+00   0.2468626E-01  -0.7227682E+00
 2904   0.2746920E+02   0.9043073E+00   0.2488459E-01  -0.7228500E+00
 2905   0.2757395E+02   0.9018997E+00   0.2499913E-01  -0.7158843E+00
 2906   0.2731523E+02   0.8979484E+00   0.2499066E-01  -0.7188432E+00
 2907   0.2715387E+02   0.8955129E+00   0.2494744E-01  -0.7125447E+00
 2908   0.2706100E+02   0.8907964E+00   0.2461799E-01  -0.7140654E+00
 2909   0.2692832E+02   0.8879096E+00   0.2477874E-01  -0.7091694E+00
 2910   0.2682791E+02   0.8848760E+00   0.2444763E-01  -0.7060555E+00
 2911   0.2676105E+02   0.8813903E+00   0.2458357E-01  -0.7001275E+00
 2912   0.2668743E+02   0.8781171E+00   0.2451842E-01  -0.6983458E+00
 2913   0.2657087E+02   0.8740371E+00   0.2449722E-01  -0.6964685E+00
 2914   0.2647314E+02   0.8714279E+00   0.2467123E-01  -0.6870593E+00
 2915   0.2624383E+02   0.8680735E+00   0.2447386E-01  -0.6862116E+00
 2916   0.2634304E+02   0.8641906E+00   0.2455122E-01  -0.6833134E+00
 2917   0.2614405E+02   0.8613592E+00   0.2458429E-01  -0.6823041E+00
 2918   0.2612407E+02   0.8576402E+00   0.2451270E-01  -0.6775195E+00
 2919   0.2571109E+02   0.8520815E+00   0.2449891E-01  -0.6760815E+00
 2920   0.2584004E+02   0.8516924E+00   0.2448692E-01  -0.6732433E+00
 2921   0.2579624E+02   0.8481575E+00   0.2449981E-01  -0.6671779E+00
 2922   0.2566171E+02   0.8452606E+00   0.2445285E-01  -0.6641660E+00
 2923   0.2559259E+02   0.8407207E+00   0.2441348E-01  -0.6636284E+00
 2924   0.2528697E+02   0.8348154E+00   0.2442554E-01  -0.6509108E+00
 2925   0.2533475E+02   0.8356128E+00   0.2441299E-01  -0.6528783E+00
 2926   0.2535957E+02   0.8319059E+00   0.2441409E-01  -0.6538900E+00
 2927   0.2514954E+02   0.8287075E+00   0.2438113E-01  -0.6476824E+00
 2928   0.2510702E+02   0.8240065E+00   0.2436366E-01  -0.6446263E+00
 2929   0.2494064E+02   0.8213841E+00   0.2434756E-01  -0.6409058E+00
 2930   0.2489306E+02   0.8196153E+00   0.2433299E-01  -0.6408414E+00
 2931   0.2482445E+02   0.8166849E+00   0.2432361E-01  -0.6365452E+00
 2932   0.2469678E+02   0.8109240E+00   0.2430390E-01  -0.6313666E+00
 2933   0.2456278E+02   0.8086850E+00   0.2427038E-01  -0.6292713E+00
 2934   0.2455185E+02   0.8066196E+00   0.2425261E-01  -0.6280869E+00
 2935   0.2444221E+02   0.8040786E+00   0.2425835E-01  -0.6261328E+00
 2936   0.2436337E+02   0.7979770E+00   0.2427048E-01  -0.6194461E+00
 2937   0.2423421E+02   0.7970206E+00   0.2421522E-01  -0.6176618E+00
